Date,Year,Month,Day,Discharge
1995-10-02,1995,10,2,0.102
1995-10-03,1995,10,3,0.1
1995-10-04,1995,10,4,0.168
1995-10-05,1995,10,5,0.155
1995-10-06,1995,10,6,1.19
1995-10-07,1995,10,7,0.659
1995-10-08,1995,10,8,0.371
1995-10-09,1995,10,9,0.265
1995-10-10,1995,10,10,0.213
1995-10-11,1995,10,11,0.189
1995-10-12,1995,10,12,0.169
1995-10-13,1995,10,13,0.155
1995-10-14,1995,10,14,0.203
1995-10-15,1995,10,15,0.558
1995-10-16,1995,10,16,0.317
1995-10-17,1995,10,17,0.243
1995-10-18,1995,10,18,0.204
1995-10-19,1995,10,19,0.188
1995-10-20,1995,10,20,0.173
1995-10-21,1995,10,21,1.28
1995-10-22,1995,10,22,1.07
1995-10-23,1995,10,23,0.557
1995-10-24,1995,10,24,0.387
1995-10-25,1995,10,25,0.329
1995-10-26,1995,10,26,0.307
1995-10-27,1995,10,27,0.369
1995-10-28,1995,10,28,1.15
1995-10-29,1995,10,29,0.64
1995-10-30,1995,10,30,0.454
1995-10-31,1995,10,31,0.369
1995-11-01,1995,11,1,0.417
1995-11-02,1995,11,2,2.52
1995-11-03,1995,11,3,2.53
1995-11-04,1995,11,4,1.12
1995-11-05,1995,11,5,0.686
1995-11-06,1995,11,6,0.538
1995-11-07,1995,11,7,0.636
1995-11-08,1995,11,8,1.12
1995-11-09,1995,11,9,0.676
1995-11-10,1995,11,10,0.557
1995-11-11,1995,11,11,7.07
1995-11-12,1995,11,12,14.4
1995-11-13,1995,11,13,2.6
1995-11-14,1995,11,14,1.71
1995-11-15,1995,11,15,2.01
1995-11-16,1995,11,16,1.73
1995-11-17,1995,11,17,1.39
1995-11-18,1995,11,18,1.22
1995-11-19,1995,11,19,1.17
1995-11-20,1995,11,20,1.38
1995-11-21,1995,11,21,2.14
1995-11-22,1995,11,22,1.88
1995-11-23,1995,11,23,1.18
1995-11-24,1995,11,24,0.851
1995-11-25,1995,11,25,0.712
1995-11-26,1995,11,26,0.685
1995-11-27,1995,11,27,0.822
1995-11-28,1995,11,28,3.77
1995-11-29,1995,11,29,2.21
1995-11-30,1995,11,30,1.14
1995-12-01,1995,12,1,1.11
1995-12-02,1995,12,2,1.39
1995-12-03,1995,12,3,1.04
1995-12-04,1995,12,4,1.56
1995-12-05,1995,12,5,1.46
1995-12-06,1995,12,6,0.987
1995-12-07,1995,12,7,0.705
1995-12-08,1995,12,8,0.52
1995-12-09,1995,12,9,0.436
1995-12-10,1995,12,10,0.417
1995-12-11,1995,12,11,0.399
1995-12-12,1995,12,12,0.39
1995-12-13,1995,12,13,0.385
1995-12-14,1995,12,14,0.455
1995-12-15,1995,12,15,0.494
1995-12-16,1995,12,16,0.503
1995-12-17,1995,12,17,0.464
1995-12-18,1995,12,18,0.431
1995-12-19,1995,12,19,0.372
1995-12-20,1995,12,20,0.299
1995-12-21,1995,12,21,0.249
1995-12-22,1995,12,22,0.224
1995-12-23,1995,12,23,0.209
1995-12-24,1995,12,24,0.193
1995-12-25,1995,12,25,0.18
1995-12-26,1995,12,26,0.168
1995-12-27,1995,12,27,0.156
1995-12-28,1995,12,28,0.148
1995-12-29,1995,12,29,0.139
1995-12-30,1995,12,30,0.129
1995-12-31,1995,12,31,0.119
1996-01-01,1996,1,1,0.117
1996-01-02,1996,1,2,0.115
1996-01-03,1996,1,3,0.113
1996-01-04,1996,1,4,0.111
1996-01-05,1996,1,5,0.109
1996-01-06,1996,1,6,0.107
1996-01-07,1996,1,7,0.106
1996-01-08,1996,1,8,0.105
1996-01-09,1996,1,9,0.104
1996-01-10,1996,1,10,0.103
1996-01-11,1996,1,11,0.102
1996-01-12,1996,1,12,0.101
1996-01-13,1996,1,13,0.1
1996-01-14,1996,1,14,0.104
1996-01-15,1996,1,15,0.109
1996-01-16,1996,1,16,0.103
1996-01-17,1996,1,17,0.315
1996-01-18,1996,1,18,3.58
1996-01-19,1996,1,19,20.4
1996-01-20,1996,1,20,9.1
1996-01-21,1996,1,21,4.49
1996-01-22,1996,1,22,2.46
1996-01-23,1996,1,23,1.55
1996-01-24,1996,1,24,1.1
1996-01-25,1996,1,25,0.905
1996-01-26,1996,1,26,0.8
1996-01-27,1996,1,27,9.03
1996-01-28,1996,1,28,8.65
1996-01-29,1996,1,29,5.2
1996-01-30,1996,1,30,2
1996-01-31,1996,1,31,0.815
1996-02-01,1996,2,1,0.525
1996-02-02,1996,2,2,0.417
1996-02-03,1996,2,3,0.375
1996-02-04,1996,2,4,0.34
1996-02-05,1996,2,5,0.318
1996-02-06,1996,2,6,0.301
1996-02-07,1996,2,7,0.287
1996-02-08,1996,2,8,1.18
1996-02-09,1996,2,9,5.65
1996-02-10,1996,2,10,3.7
1996-02-11,1996,2,11,1.8
1996-02-12,1996,2,12,1.1
1996-02-13,1996,2,13,0.855
1996-02-14,1996,2,14,0.65
1996-02-15,1996,2,15,0.545
1996-02-16,1996,2,16,0.477
1996-02-17,1996,2,17,0.415
1996-02-18,1996,2,18,0.374
1996-02-19,1996,2,19,0.338
1996-02-20,1996,2,20,0.479
1996-02-21,1996,2,21,3.01
1996-02-22,1996,2,22,5.39
1996-02-23,1996,2,23,3.49
1996-02-24,1996,2,24,12.7
1996-02-25,1996,2,25,6.58
1996-02-26,1996,2,26,5.53
1996-02-27,1996,2,27,3.34
1996-02-28,1996,2,28,1.51
1996-02-29,1996,2,29,1.07
1996-03-01,1996,3,1,0.798
1996-03-02,1996,3,2,0.615
1996-03-03,1996,3,3,0.503
1996-03-04,1996,3,4,0.376
1996-03-05,1996,3,5,0.308
1996-03-06,1996,3,6,0.286
1996-03-07,1996,3,7,0.27
1996-03-08,1996,3,8,0.261
1996-03-09,1996,3,9,0.254
1996-03-10,1996,3,10,0.248
1996-03-11,1996,3,11,0.243
1996-03-12,1996,3,12,0.24
1996-03-13,1996,3,13,0.534
1996-03-14,1996,3,14,1.27
1996-03-15,1996,3,15,2.46
1996-03-16,1996,3,16,1.35
1996-03-17,1996,3,17,0.879
1996-03-18,1996,3,18,0.857
1996-03-19,1996,3,19,1.2
1996-03-20,1996,3,20,1.88
1996-03-21,1996,3,21,1.16
1996-03-22,1996,3,22,0.86
1996-03-23,1996,3,23,0.615
1996-03-24,1996,3,24,0.45
1996-03-25,1996,3,25,2.92
1996-03-26,1996,3,26,6.46
1996-03-27,1996,3,27,2.11
1996-03-28,1996,3,28,1.07
1996-03-29,1996,3,29,0.971
1996-03-30,1996,3,30,0.925
1996-03-31,1996,3,31,1.08
1996-04-01,1996,4,1,1.29
1996-04-02,1996,4,2,1.22
1996-04-03,1996,4,3,0.899
1996-04-04,1996,4,4,0.813
1996-04-05,1996,4,5,0.714
1996-04-06,1996,4,6,0.921
1996-04-07,1996,4,7,0.807
1996-04-08,1996,4,8,0.801
1996-04-09,1996,4,9,0.757
1996-04-10,1996,4,10,0.728
1996-04-11,1996,4,11,0.766
1996-04-12,1996,4,12,1.39
1996-04-13,1996,4,13,6.35
1996-04-14,1996,4,14,6.53
1996-04-15,1996,4,15,2.12
1996-04-16,1996,4,16,4.32
1996-04-17,1996,4,17,2.1
1996-04-18,1996,4,18,1.13
1996-04-19,1996,4,19,1.33
1996-04-20,1996,4,20,2.68
1996-04-21,1996,4,21,2.55
1996-04-22,1996,4,22,2.07
1996-04-23,1996,4,23,3.3
1996-04-24,1996,4,24,3.08
1996-04-25,1996,4,25,1.54
1996-04-26,1996,4,26,1.42
1996-04-27,1996,4,27,0.849
1996-04-28,1996,4,28,0.56
1996-04-29,1996,4,29,0.483
1996-04-30,1996,4,30,0.91
1996-05-01,1996,5,1,1.52
1996-05-02,1996,5,2,2.37
1996-05-03,1996,5,3,0.977
1996-05-04,1996,5,4,0.65
1996-05-05,1996,5,5,0.521
1996-05-06,1996,5,6,0.417
1996-05-07,1996,5,7,0.322
1996-05-08,1996,5,8,0.279
1996-05-09,1996,5,9,0.261
1996-05-10,1996,5,10,0.591
1996-05-11,1996,5,11,2.71
1996-05-12,1996,5,12,3.51
1996-05-13,1996,5,13,1.36
1996-05-14,1996,5,14,0.87
1996-05-15,1996,5,15,0.676
1996-05-16,1996,5,16,0.552
1996-05-17,1996,5,17,0.465
1996-05-18,1996,5,18,0.456
1996-05-19,1996,5,19,0.394
1996-05-20,1996,5,20,0.554
1996-05-21,1996,5,21,9.72
1996-05-22,1996,5,22,2.44
1996-05-23,1996,5,23,1.2
1996-05-24,1996,5,24,0.911
1996-05-25,1996,5,25,0.619
1996-05-26,1996,5,26,0.483
1996-05-27,1996,5,27,0.398
1996-05-28,1996,5,28,0.346
1996-05-29,1996,5,29,0.294
1996-05-30,1996,5,30,0.255
1996-05-31,1996,5,31,0.218
1996-06-01,1996,6,1,0.205
1996-06-02,1996,6,2,0.181
1996-06-03,1996,6,3,0.204
1996-06-04,1996,6,4,0.217
1996-06-05,1996,6,5,0.298
1996-06-06,1996,6,6,0.379
1996-06-07,1996,6,7,0.487
1996-06-08,1996,6,8,0.81
1996-06-09,1996,6,9,0.697
1996-06-10,1996,6,10,0.537
1996-06-11,1996,6,11,0.462
1996-06-12,1996,6,12,0.364
1996-06-13,1996,6,13,0.414
1996-06-14,1996,6,14,0.82
1996-06-15,1996,6,15,0.439
1996-06-16,1996,6,16,0.291
1996-06-17,1996,6,17,0.254
1996-06-18,1996,6,18,0.233
1996-06-19,1996,6,19,0.236
1996-06-20,1996,6,20,0.909
1996-06-21,1996,6,21,0.83
1996-06-22,1996,6,22,2.27
1996-06-23,1996,6,23,1.75
1996-06-24,1996,6,24,0.771
1996-06-25,1996,6,25,0.768
1996-06-26,1996,6,26,0.445
1996-06-27,1996,6,27,0.303
1996-06-28,1996,6,28,0.236
1996-06-29,1996,6,29,0.615
1996-06-30,1996,6,30,6.07
1996-07-01,1996,7,1,1.22
1996-07-02,1996,7,2,0.543
1996-07-03,1996,7,3,0.416
1996-07-04,1996,7,4,0.351
1996-07-05,1996,7,5,0.255
1996-07-06,1996,7,6,0.201
1996-07-07,1996,7,7,0.315
1996-07-08,1996,7,8,0.891
1996-07-09,1996,7,9,0.737
1996-07-10,1996,7,10,0.418
1996-07-11,1996,7,11,0.282
1996-07-12,1996,7,12,0.217
1996-07-13,1996,7,13,0.181
1996-07-14,1996,7,14,0.184
1996-07-15,1996,7,15,2.96
1996-07-16,1996,7,16,1.81
1996-07-17,1996,7,17,0.616
1996-07-18,1996,7,18,0.374
1996-07-19,1996,7,19,17.9
1996-07-20,1996,7,20,4.14
1996-07-21,1996,7,21,1.01
1996-07-22,1996,7,22,0.56
1996-07-23,1996,7,23,0.401
1996-07-24,1996,7,24,0.886
1996-07-25,1996,7,25,1.56
1996-07-26,1996,7,26,0.596
1996-07-27,1996,7,27,0.4
1996-07-28,1996,7,28,0.287
1996-07-29,1996,7,29,0.236
1996-07-30,1996,7,30,1.27
1996-07-31,1996,7,31,0.787
1996-08-01,1996,8,1,1.69
1996-08-02,1996,8,2,0.64
1996-08-03,1996,8,3,0.399
1996-08-04,1996,8,4,0.282
1996-08-05,1996,8,5,0.227
1996-08-06,1996,8,6,0.199
1996-08-07,1996,8,7,0.179
1996-08-08,1996,8,8,1.26
1996-08-09,1996,8,9,0.669
1996-08-10,1996,8,10,0.286
1996-08-11,1996,8,11,0.218
1996-08-12,1996,8,12,0.206
1996-08-13,1996,8,13,0.178
1996-08-14,1996,8,14,0.143
1996-08-15,1996,8,15,0.139
1996-08-16,1996,8,16,0.202
1996-08-17,1996,8,17,0.183
1996-08-18,1996,8,18,0.148
1996-08-19,1996,8,19,0.11
1996-08-20,1996,8,20,0.11
1996-08-21,1996,8,21,0.105
1996-08-22,1996,8,22,0.094
1996-08-23,1996,8,23,0.096
1996-08-24,1996,8,24,0.103
1996-08-25,1996,8,25,0.085
1996-08-26,1996,8,26,0.101
1996-08-27,1996,8,27,0.85
1996-08-28,1996,8,28,0.607
1996-08-29,1996,8,29,0.265
1996-08-30,1996,8,30,0.19
1996-08-31,1996,8,31,0.134
1996-09-01,1996,9,1,0.128
1996-09-02,1996,9,2,0.123
1996-09-03,1996,9,3,0.094
1996-09-04,1996,9,4,0.088
1996-09-05,1996,9,5,0.098
1996-09-06,1996,9,6,0.095
1996-09-07,1996,9,7,0.17
1996-09-08,1996,9,8,3.74
1996-09-09,1996,9,9,1.57
1996-09-10,1996,9,10,0.889
1996-09-11,1996,9,11,0.576
1996-09-12,1996,9,12,0.727
1996-09-13,1996,9,13,1.66
1996-09-14,1996,9,14,4.93
1996-09-15,1996,9,15,3.77
1996-09-16,1996,9,16,3.44
1996-09-17,1996,9,17,1.44
1996-09-18,1996,9,18,0.823
1996-09-19,1996,9,19,0.542
1996-09-20,1996,9,20,0.412
1996-09-21,1996,9,21,0.341
1996-09-22,1996,9,22,0.312
1996-09-23,1996,9,23,0.351
1996-09-24,1996,9,24,0.495
1996-09-25,1996,9,25,1.18
1996-09-26,1996,9,26,0.683
1996-09-27,1996,9,27,0.583
1996-09-28,1996,9,28,6.42
1996-09-29,1996,9,29,3.94
1996-09-30,1996,9,30,1.49
1996-10-01,1996,10,1,0.966
1996-10-02,1996,10,2,0.715
1996-10-03,1996,10,3,0.603
1996-10-04,1996,10,4,0.501
1996-10-05,1996,10,5,0.438
1996-10-06,1996,10,6,0.408
1996-10-07,1996,10,7,0.409
1996-10-08,1996,10,8,0.378
1996-10-09,1996,10,9,0.378
1996-10-10,1996,10,10,1.07
1996-10-11,1996,10,11,1.1
1996-10-12,1996,10,12,0.691
1996-10-13,1996,10,13,0.584
1996-10-14,1996,10,14,0.503
1996-10-15,1996,10,15,0.416
1996-10-16,1996,10,16,0.417
1996-10-17,1996,10,17,0.419
1996-10-18,1996,10,18,0.501
1996-10-19,1996,10,19,4.07
1996-10-20,1996,10,20,3.47
1996-10-21,1996,10,21,1.72
1996-10-22,1996,10,22,1.42
1996-10-23,1996,10,23,1.05
1996-10-24,1996,10,24,0.995
1996-10-25,1996,10,25,0.808
1996-10-26,1996,10,26,0.649
1996-10-27,1996,10,27,0.589
1996-10-28,1996,10,28,0.578
1996-10-29,1996,10,29,0.527
1996-10-30,1996,10,30,0.993
1996-10-31,1996,10,31,0.993
1996-11-01,1996,11,1,0.701
1996-11-02,1996,11,2,0.597
1996-11-03,1996,11,3,0.567
1996-11-04,1996,11,4,0.757
1996-11-05,1996,11,5,0.704
1996-11-06,1996,11,6,0.65
1996-11-07,1996,11,7,1.21
1996-11-08,1996,11,8,3.88
1996-11-09,1996,11,9,2.04
1996-11-10,1996,11,10,1.38
1996-11-11,1996,11,11,0.956
1996-11-12,1996,11,12,0.751
1996-11-13,1996,11,13,0.633
1996-11-14,1996,11,14,0.558
1996-11-15,1996,11,15,0.472
1996-11-16,1996,11,16,0.46
1996-11-17,1996,11,17,0.464
1996-11-18,1996,11,18,0.568
1996-11-19,1996,11,19,0.641
1996-11-20,1996,11,20,0.602
1996-11-21,1996,11,21,0.541
1996-11-22,1996,11,22,0.505
1996-11-23,1996,11,23,0.468
1996-11-24,1996,11,24,0.431
1996-11-25,1996,11,25,0.405
1996-11-26,1996,11,26,0.396
1996-11-27,1996,11,27,0.358
1996-11-28,1996,11,28,0.364
1996-11-29,1996,11,29,0.403
1996-11-30,1996,11,30,0.432
1996-12-01,1996,12,1,1.85
1996-12-02,1996,12,2,3.54
1996-12-03,1996,12,3,1.38
1996-12-04,1996,12,4,1.05
1996-12-05,1996,12,5,0.983
1996-12-06,1996,12,6,1.05
1996-12-07,1996,12,7,1.26
1996-12-08,1996,12,8,1.17
1996-12-09,1996,12,9,0.941
1996-12-10,1996,12,10,0.815
1996-12-11,1996,12,11,0.787
1996-12-12,1996,12,12,0.772
1996-12-13,1996,12,13,2.84
1996-12-14,1996,12,14,1.81
1996-12-15,1996,12,15,1.14
1996-12-16,1996,12,16,1.04
1996-12-17,1996,12,17,9.15
1996-12-18,1996,12,18,7.13
1996-12-19,1996,12,19,1.95
1996-12-20,1996,12,20,1.36
1996-12-21,1996,12,21,0.933
1996-12-22,1996,12,22,0.656
1996-12-23,1996,12,23,0.644
1996-12-24,1996,12,24,7.27
1996-12-25,1996,12,25,2.6
1996-12-26,1996,12,26,1.37
1996-12-27,1996,12,27,1.1
1996-12-28,1996,12,28,0.874
1996-12-29,1996,12,29,1.05
1996-12-30,1996,12,30,1.02
1996-12-31,1996,12,31,0.46
1997-01-01,1997,1,1,0.885
1997-01-02,1997,1,2,0.902
1997-01-03,1997,1,3,0.981
1997-01-04,1997,1,4,1.32
1997-01-05,1997,1,5,7.95
1997-01-06,1997,1,6,4.76
1997-01-07,1997,1,7,1.66
1997-01-08,1997,1,8,0.864
1997-01-09,1997,1,9,0.604
1997-01-10,1997,1,10,0.712
1997-01-11,1997,1,11,0.718
1997-01-12,1997,1,12,0.598
1997-01-13,1997,1,13,0.549
1997-01-14,1997,1,14,0.513
1997-01-15,1997,1,15,0.479
1997-01-16,1997,1,16,0.513
1997-01-17,1997,1,17,0.474
1997-01-18,1997,1,18,0.436
1997-01-19,1997,1,19,0.413
1997-01-20,1997,1,20,0.394
1997-01-21,1997,1,21,0.385
1997-01-22,1997,1,22,0.576
1997-01-23,1997,1,23,2.75
1997-01-24,1997,1,24,1.2
1997-01-25,1997,1,25,0.9
1997-01-26,1997,1,26,0.695
1997-01-27,1997,1,27,0.575
1997-01-28,1997,1,28,0.495
1997-01-29,1997,1,29,0.415
1997-01-30,1997,1,30,0.381
1997-01-31,1997,1,31,0.363
1997-02-01,1997,2,1,0.404
1997-02-02,1997,2,2,0.363
1997-02-03,1997,2,3,0.39
1997-02-04,1997,2,4,0.441
1997-02-05,1997,2,5,0.925
1997-02-06,1997,2,6,1.48
1997-02-07,1997,2,7,0.887
1997-02-08,1997,2,8,0.744
1997-02-09,1997,2,9,0.56
1997-02-10,1997,2,10,0.581
1997-02-11,1997,2,11,0.518
1997-02-12,1997,2,12,0.464
1997-02-13,1997,2,13,0.367
1997-02-14,1997,2,14,0.381
1997-02-15,1997,2,15,0.358
1997-02-16,1997,2,16,0.327
1997-02-17,1997,2,17,0.319
1997-02-18,1997,2,18,0.408
1997-02-19,1997,2,19,0.799
1997-02-20,1997,2,20,2.54
1997-02-21,1997,2,21,12.8
1997-02-22,1997,2,22,26.6
1997-02-23,1997,2,23,11
1997-02-24,1997,2,24,4.65
1997-02-25,1997,2,25,3.01
1997-02-26,1997,2,26,3.11
1997-02-27,1997,2,27,11.7
1997-02-28,1997,2,28,10.7
1997-03-01,1997,3,1,5.55
1997-03-02,1997,3,2,6.68
1997-03-03,1997,3,3,3.35
1997-03-04,1997,3,4,2.05
1997-03-05,1997,3,5,1.57
1997-03-06,1997,3,6,1.21
1997-03-07,1997,3,7,0.92
1997-03-08,1997,3,8,0.8
1997-03-09,1997,3,9,0.68
1997-03-10,1997,3,10,0.65
1997-03-11,1997,3,11,0.595
1997-03-12,1997,3,12,0.538
1997-03-13,1997,3,13,0.495
1997-03-14,1997,3,14,0.455
1997-03-15,1997,3,15,0.65
1997-03-16,1997,3,16,0.692
1997-03-17,1997,3,17,0.638
1997-03-18,1997,3,18,0.755
1997-03-19,1997,3,19,0.89
1997-03-20,1997,3,20,0.96
1997-03-21,1997,3,21,1.02
1997-03-22,1997,3,22,0.75
1997-03-23,1997,3,23,0.64
1997-03-24,1997,3,24,0.54
1997-03-25,1997,3,25,2.63
1997-03-26,1997,3,26,9.42
1997-03-27,1997,3,27,8.45
1997-03-28,1997,3,28,18.2
1997-03-29,1997,3,29,10.8
1997-03-30,1997,3,30,6.09
1997-03-31,1997,3,31,2.59
1997-04-01,1997,4,1,2.3
1997-04-02,1997,4,2,3.32
1997-04-03,1997,4,3,3.86
1997-04-04,1997,4,4,3.55
1997-04-05,1997,4,5,3.27
1997-04-06,1997,4,6,3.77
1997-04-07,1997,4,7,3.02
1997-04-08,1997,4,8,1.53
1997-04-09,1997,4,9,0.981
1997-04-10,1997,4,10,0.796
1997-04-11,1997,4,11,0.753
1997-04-12,1997,4,12,0.787
1997-04-13,1997,4,13,1.56
1997-04-14,1997,4,14,1.32
1997-04-15,1997,4,15,0.961
1997-04-16,1997,4,16,0.865
1997-04-17,1997,4,17,0.942
1997-04-18,1997,4,18,0.765
1997-04-19,1997,4,19,0.647
1997-04-20,1997,4,20,0.741
1997-04-21,1997,4,21,0.704
1997-04-22,1997,4,22,0.649
1997-04-23,1997,4,23,0.555
1997-04-24,1997,4,24,0.496
1997-04-25,1997,4,25,0.482
1997-04-26,1997,4,26,0.46
1997-04-27,1997,4,27,0.416
1997-04-28,1997,4,28,0.738
1997-04-29,1997,4,29,0.781
1997-04-30,1997,4,30,0.57
1997-05-01,1997,5,1,0.506
1997-05-02,1997,5,2,0.457
1997-05-03,1997,5,3,2.39
1997-05-04,1997,5,4,2.84
1997-05-05,1997,5,5,1.16
1997-05-06,1997,5,6,1.6
1997-05-07,1997,5,7,0.944
1997-05-08,1997,5,8,0.678
1997-05-09,1997,5,9,0.85
1997-05-10,1997,5,10,1.59
1997-05-11,1997,5,11,0.872
1997-05-12,1997,5,12,1.22
1997-05-13,1997,5,13,1
1997-05-14,1997,5,14,0.68
1997-05-15,1997,5,15,0.74
1997-05-16,1997,5,16,0.834
1997-05-17,1997,5,17,0.694
1997-05-18,1997,5,18,0.581
1997-05-19,1997,5,19,0.555
1997-05-20,1997,5,20,0.501
1997-05-21,1997,5,21,0.426
1997-05-22,1997,5,22,0.37
1997-05-23,1997,5,23,0.337
1997-05-24,1997,5,24,0.31
1997-05-25,1997,5,25,0.299
1997-05-26,1997,5,26,0.286
1997-05-27,1997,5,27,0.263
1997-05-28,1997,5,28,0.214
1997-05-29,1997,5,29,0.203
1997-05-30,1997,5,30,0.228
1997-05-31,1997,5,31,0.257
1997-06-01,1997,6,1,0.238
1997-06-02,1997,6,2,0.233
1997-06-03,1997,6,3,0.207
1997-06-04,1997,6,4,0.163
1997-06-05,1997,6,5,0.141
1997-06-06,1997,6,6,0.125
1997-06-07,1997,6,7,0.118
1997-06-08,1997,6,8,0.131
1997-06-09,1997,6,9,0.204
1997-06-10,1997,6,10,0.161
1997-06-11,1997,6,11,0.117
1997-06-12,1997,6,12,0.108
1997-06-13,1997,6,13,0.102
1997-06-14,1997,6,14,0.102
1997-06-15,1997,6,15,0.082
1997-06-16,1997,6,16,0.126
1997-06-17,1997,6,17,0.259
1997-06-18,1997,6,18,0.136
1997-06-19,1997,6,19,0.202
1997-06-20,1997,6,20,0.156
1997-06-21,1997,6,21,0.218
1997-06-22,1997,6,22,1.44
1997-06-23,1997,6,23,0.466
1997-06-24,1997,6,24,0.645
1997-06-25,1997,6,25,0.577
1997-06-26,1997,6,26,0.296
1997-06-27,1997,6,27,0.19
1997-06-28,1997,6,28,0.132
1997-06-29,1997,6,29,0.102
1997-06-30,1997,6,30,0.083
1997-07-01,1997,7,1,0.087
1997-07-02,1997,7,2,0.09
1997-07-03,1997,7,3,0.098
1997-07-04,1997,7,4,0.105
1997-07-05,1997,7,5,0.102
1997-07-06,1997,7,6,0.095
1997-07-07,1997,7,7,0.102
1997-07-08,1997,7,8,0.097
1997-07-09,1997,7,9,0.316
1997-07-10,1997,7,10,0.194
1997-07-11,1997,7,11,0.132
1997-07-12,1997,7,12,0.096
1997-07-13,1997,7,13,0.086
1997-07-14,1997,7,14,0.081
1997-07-15,1997,7,15,0.096
1997-07-16,1997,7,16,0.164
1997-07-17,1997,7,17,0.107
1997-07-18,1997,7,18,0.092
1997-07-19,1997,7,19,0.088
1997-07-20,1997,7,20,0.07
1997-07-21,1997,7,21,0.076
1997-07-22,1997,7,22,0.113
1997-07-23,1997,7,23,0.102
1997-07-24,1997,7,24,0.075
1997-07-25,1997,7,25,0.071
1997-07-26,1997,7,26,0.068
1997-07-27,1997,7,27,0.071
1997-07-28,1997,7,28,0.077
1997-07-29,1997,7,29,0.069
1997-07-30,1997,7,30,0.064
1997-07-31,1997,7,31,0.056
1997-08-01,1997,8,1,0.05
1997-08-02,1997,8,2,0.058
1997-08-03,1997,8,3,0.065
1997-08-04,1997,8,4,0.063
1997-08-05,1997,8,5,0.073
1997-08-06,1997,8,6,0.057
1997-08-07,1997,8,7,0.05
1997-08-08,1997,8,8,0.049
1997-08-09,1997,8,9,0.053
1997-08-10,1997,8,10,0.05
1997-08-11,1997,8,11,0.052
1997-08-12,1997,8,12,0.061
1997-08-13,1997,8,13,0.111
1997-08-14,1997,8,14,0.136
1997-08-15,1997,8,15,0.112
1997-08-16,1997,8,16,0.334
1997-08-17,1997,8,17,0.19
1997-08-18,1997,8,18,0.142
1997-08-19,1997,8,19,0.107
1997-08-20,1997,8,20,0.082
1997-08-21,1997,8,21,0.22
1997-08-22,1997,8,22,0.329
1997-08-23,1997,8,23,0.214
1997-08-24,1997,8,24,0.152
1997-08-25,1997,8,25,0.136
1997-08-26,1997,8,26,0.126
1997-08-27,1997,8,27,0.124
1997-08-28,1997,8,28,0.129
1997-08-29,1997,8,29,0.119
1997-08-30,1997,8,30,0.118
1997-08-31,1997,8,31,0.113
1997-09-01,1997,9,1,0.102
1997-09-02,1997,9,2,0.112
1997-09-03,1997,9,3,0.123
1997-09-04,1997,9,4,0.089
1997-09-05,1997,9,5,0.08
1997-09-06,1997,9,6,0.077
1997-09-07,1997,9,7,0.215
1997-09-08,1997,9,8,0.174
1997-09-09,1997,9,9,0.125
1997-09-10,1997,9,10,0.162
1997-09-11,1997,9,11,0.368
1997-09-12,1997,9,12,0.229
1997-09-13,1997,9,13,0.179
1997-09-14,1997,9,14,0.143
1997-09-15,1997,9,15,0.13
1997-09-16,1997,9,16,0.142
1997-09-17,1997,9,17,0.137
1997-09-18,1997,9,18,0.201
1997-09-19,1997,9,19,0.148
1997-09-20,1997,9,20,0.168
1997-09-21,1997,9,21,0.195
1997-09-22,1997,9,22,0.149
1997-09-23,1997,9,23,0.137
1997-09-24,1997,9,24,0.137
1997-09-25,1997,9,25,0.151
1997-09-26,1997,9,26,0.237
1997-09-27,1997,9,27,0.17
1997-09-28,1997,9,28,0.172
1997-09-29,1997,9,29,0.247
1997-09-30,1997,9,30,0.27
1997-10-01,1997,10,1,0.216
1997-10-02,1997,10,2,0.164
1997-10-03,1997,10,3,0.203
1997-10-04,1997,10,4,0.187
1997-10-05,1997,10,5,0.162
1997-10-06,1997,10,6,0.149
1997-10-07,1997,10,7,0.135
1997-10-08,1997,10,8,0.134
1997-10-09,1997,10,9,0.141
1997-10-10,1997,10,10,0.13
1997-10-11,1997,10,11,0.131
1997-10-12,1997,10,12,0.124
1997-10-13,1997,10,13,0.142
1997-10-14,1997,10,14,0.148
1997-10-15,1997,10,15,0.14
1997-10-16,1997,10,16,0.138
1997-10-17,1997,10,17,0.139
1997-10-18,1997,10,18,0.14
1997-10-19,1997,10,19,0.141
1997-10-20,1997,10,20,0.151
1997-10-21,1997,10,21,0.194
1997-10-22,1997,10,22,0.167
1997-10-23,1997,10,23,0.168
1997-10-24,1997,10,24,0.179
1997-10-25,1997,10,25,0.21
1997-10-26,1997,10,26,0.209
1997-10-27,1997,10,27,0.63
1997-10-28,1997,10,28,0.51
1997-10-29,1997,10,29,0.318
1997-10-30,1997,10,30,0.273
1997-10-31,1997,10,31,0.236
1997-11-01,1997,11,1,0.34
1997-11-02,1997,11,2,0.955
1997-11-03,1997,11,3,0.478
1997-11-04,1997,11,4,0.341
1997-11-05,1997,11,5,0.313
1997-11-06,1997,11,6,0.255
1997-11-07,1997,11,7,0.239
1997-11-08,1997,11,8,0.253
1997-11-09,1997,11,9,0.251
1997-11-10,1997,11,10,0.242
1997-11-11,1997,11,11,0.235
1997-11-12,1997,11,12,0.22
1997-11-13,1997,11,13,0.217
1997-11-14,1997,11,14,0.215
1997-11-15,1997,11,15,0.271
1997-11-16,1997,11,16,0.24
